QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,DEALSIZE,TERRITORY,SALES
18,100,2,2,2,5,2005,6,115,1,2,1895.94
32,53.31,2,1,1,1,2003,7,58,1,2,1705.92
21,49.21,11,1,2,4,2003,7,58,1,4,1033.41
46,69.12,4,1,2,6,2003,7,58,2,1,3179.52
42,49.79,14,1,3,8,2003,7,58,1,1,2091.18
31,57.41,13,1,3,9,2003,7,58,1,2,1779.71
38,66.78,5,1,4,10,2003,7,58,1,4,2537.64
38,64.44,4,1,4,11,2003,7,58,1,2,2448.72
20,48.62,15,1,4,11,2003,7,58,1,1,972.4
46,62.09,7,1,4,11,2003,7,58,1,1,2856.14
30,65.61,15,1,1,1,2004,7,58,1,2,1968.3
30,68.54,4,1,1,2,2004,7,58,1,2,2056.2
43,52.14,2,1,1,3,2004,7,58,1,2,2242.02
49,63.85,4,1,2,5,2004,7,58,2,2,3128.65
43,56.82,4,1,3,7,2004,7,58,1,1,2443.26
37,66.78,7,1,3,8,2004,7,58,1,1,2470.86
35,55.07,1,1,3,9,2004,7,58,1,1,1927.45
34,60.34,15,1,4,10,2004,7,58,1,2,2051.56
38,61.51,7,1,4,10,2004,7,58,1,2,2337.38
44,100,7,1,4,11,2004,7,58,2,2,5932.96
21,100,6,1,4,11,2004,7,58,1,1,2296.77
44,100,17,1,4,12,2004,7,58,2,2,6490.88
25,64.93,4,1,4,12,2004,7,58,1,2,1623.25
24,58.58,9,1,1,1,2005,7,58,1,4,1405.92
38,60.06,10,1,1,2,2005,7,58,1,2,2282.28
45,100,3,1,1,3,2005,7,58,3,2,8977.05
51,63.85,4,1,2,5,2005,7,58,2,1,3256.35
34,82.99,14,1,1,3,2003,1,81,1,4,2821.66
44,74.85,1,1,2,5,2003,1,81,2,2,3293.4
44,96,15,1,3,7,2003,1,81,2,1,4224
38,81.36,2,1,3,8,2003,1,81,2,1,3091.68
31,71.6,10,1,4,10,2003,1,81,1,1,2219.6
48,80.55,10,1,4,11,2003,1,81,2,3,3866.4
21,93.56,5,1,4,11,2003,1,81,1,2,1964.76
40,66.72,2,1,4,11,2003,1,81,1,2,2668.8
40,80.55,10,1,1,1,2004,1,81,2,2,3222
50,77.29,3,1,1,2,2004,1,81,2,2,3864.5
20,68.34,3,1,2,4,2004,1,81,1,1,1366.8
48,72.41,7,1,2,5,2004,1,81,2,2,3475.68
47,89.5,5,1,2,6,2004,1,81,2,1,4206.5
21,70.78,11,1,3,8,2004,1,81,1,1,1486.38
39,78.92,2,1,3,8,2004,1,81,2,1,3077.88
44,80.55,5,1,3,9,2004,1,81,2,2,3544.2
28,88.68,1,1,4,10,2004,1,81,1,2,2483.04
45,77.29,6,1,4,11,2004,1,81,2,1,3478.05
20,100,5,1,4,11,2004,1,81,2,1,3657.8
38,100,3,1,4,11,2004,1,81,2,2,4682.36
26,100,4,1,4,12,2004,1,81,2,2,3937.7
44,100,2,1,1,1,2005,1,81,2,1,4984.32
49,100,8,1,1,2,2005,1,81,2,2,5406.66
22,100,13,1,1,3,2005,1,81,2,1,3491.18
31,68.34,3,1,2,4,2005,1,81,1,2,2118.54
41,70.67,5,1,1,2,2003,4,66,1,2,2897.47
25,76.67,14,1,2,4,2003,4,66,1,2,1916.75
31,60,5,1,2,6,2003,4,66,1,2,1860
41,64,2,1,3,8,2003,4,66,1,1,2624
43,64.67,1,1,3,9,2003,4,66,1,2,2780.81
43,75.34,12,4,4,10,2003,4,66,2,2,3239.62
24,76,3,1,4,11,2003,4,66,1,2,1824
21,54,3,1,4,11,2003,4,66,1,1,1134
23,64.67,9,1,4,11,2003,4,66,1,2,1487.41
38,74.67,3,1,1,1,2004,4,66,1,2,2837.46
31,62.67,15,1,1,2,2004,4,66,1,1,1942.77
36,70.67,3,1,1,3,2004,4,66,1,1,2544.12
36,71.34,6,4,2,5,2004,4,66,1,1,2568.24
34,62,4,1,2,6,2004,4,66,1,1,2108
21,65.34,7,1,3,7,2004,4,66,1,2,1372.14
45,78.67,9,1,3,8,2004,4,66,2,1,3540.15
26,75.34,4,1,3,9,2004,4,66,1,1,1958.84
50,54,3,1,4,10,2004,4,66,1,2,2700
41,62,2,1,4,10,2004,4,66,1,2,2542
39,60,1,1,4,11,2004,4,66,1,2,2340
22,100,5,1,4,11,2004,4,66,1,4,2816.44
46,76.67,11,1,4,12,2004,4,66,2,2,3526.82
44,100,14,1,1,1,2005,4,66,2,2,4627.92
25,77.34,1,1,1,2,2005,4,66,1,1,1933.5
39,66.67,1,1,1,3,2005,4,66,1,1,2600.13
37,71.34,6,6,2,5,2005,4,66,1,1,2639.58
31,100,7,1,1,2,2003,5,91,2,2,3312.97
47,82.21,13,1,2,4,2003,5,91,2,3,3863.87
24,77.64,8,1,2,6,2003,5,91,1,2,1863.36
36,100,2,1,3,8,2003,5,91,2,1,3945.96
48,100,2,1,4,10,2003,5,91,2,2,4954.08
28,98.65,14,1,4,10,2003,5,91,1,1,2762.2
48,83.12,2,1,4,12,2003,5,91,2,1,3989.76
21,78.55,12,1,1,1,2004,5,91,1,4,1649.55
25,100,14,1,1,2,2004,5,91,1,3,2534.75
25,100,8,1,2,4,2004,5,91,1,1,2580.25
31,91.34,9,1,2,5,2004,5,91,1,1,2831.54
40,84.03,4,4,2,6,2004,5,91,2,2,3361.2
32,89.51,14,1,3,7,2004,5,91,1,2,2864.32
24,83.12,6,1,3,8,2004,5,91,1,2,1994.88
42,100,2,1,3,9,2004,5,91,2,2,4296.6
21,100,12,1,4,10,2004,5,91,1,1,2224.95
34,82.21,4,1,4,11,2004,5,91,1,2,2795.14
27,100,8,1,4,11,2004,5,91,1,2,2762.1
30,88.6,5,1,4,11,2004,5,91,1,2,2658
39,100,9,1,4,12,2004,5,91,2,1,5043.87
20,60.54,4,1,4,12,2004,5,91,1,3,1210.8
37,81.87,6,1,1,2,2005,5,91,2,2,3029.19
46,100,2,1,1,3,2005,5,91,3,1,10066.6
47,87.69,6,1,1,3,2005,5,91,2,2,4121.43
11,100,8,6,2,4,2005,5,91,1,1,1135.31
23,91.34,9,1,2,5,2005,5,91,1,2,2100.82
29,70.15,12,1,1,2,2003,4,86,1,2,2034.35
38,79.68,6,1,2,4,2003,4,86,2,4,3027.84
32,97,3,1,2,6,2003,4,86,2,2,3104
43,84.01,9,1,3,8,2003,4,86,2,1,3612.43
31,87.48,8,1,3,9,2003,4,86,1,2,2711.88
29,100,3,1,4,10,2003,4,86,2,1,3013.97
31,88.34,10,1,4,11,2003,4,86,1,2,2738.54
30,94.4,10,1,4,11,2003,4,86,1,1,2832
50,94.4,2,1,4,11,2003,4,86,2,1,4720
40,80.55,10,1,1,1,2004,4,86,2,2,3222
23,97,4,1,1,2,2004,4,86,1,2,2231
26,88.34,7,1,1,3,2004,4,86,1,2,2296.84
40,100,13,4,2,5,2004,4,86,2,1,4157.2
21,100,14,1,3,7,2004,4,86,1,2,2146.2
43,86.61,2,1,3,8,2004,4,86,2,1,3724.23
29,71.89,5,1,3,9,2004,4,86,1,2,2084.81
38,91.81,10,1,4,10,2004,4,86,2,2,3488.78
23,76.22,2,1,4,10,2004,4,86,1,2,1753.06
20,100,7,5,4,11,2004,4,86,2,2,3469.2
36,70.3,9,1,4,11,2004,4,86,1,1,2530.8
28,100,4,1,4,12,2004,4,86,1,2,2924.32
44,100,2,1,1,1,2005,4,86,2,4,4496.8
49,100,1,1,1,2,2005,4,86,2,1,6397.44
32,80.55,5,1,1,3,2005,4,86,1,2,2577.6
34,100,13,6,2,5,2005,4,86,2,1,3533.62
30,100,16,1,1,2,2003,4,90,2,2,3177.3
29,94.14,7,1,2,4,2003,4,90,1,2,2730.06
22,85.99,8,1,2,6,2003,4,90,1,1,1891.78
26,100,11,1,3,8,2003,4,90,1,1,2612.48
32,91.43,9,1,4,10,2003,4,90,1,2,2925.76
29,100,5,4,4,10,2003,4,90,1,2,2940.02
34,96.86,8,1,4,11,2003,4,90,2,2,3293.24
24,99.57,5,1,4,11,2003,4,90,1,2,2389.68
24,90.52,2,1,4,11,2003,4,90,1,2,2172.48
33,88.71,4,1,1,1,2004,4,90,1,1,2927.43
26,100,8,1,1,2,2004,4,90,1,1,2659.54
40,95.95,4,1,2,5,2004,4,90,2,1,3838
44,94.14,13,4,2,6,2004,4,90,2,2,4142.16
24,90.52,5,1,3,7,2004,4,90,1,1,2172.48
20,94.14,2,1,3,8,2004,4,90,1,1,1882.8
34,100,11,1,3,9,2004,4,90,2,2,3477.86
34,97.76,5,1,4,10,2004,4,90,2,1,3323.84
45,93.24,13,1,4,11,2004,4,90,2,2,4195.8
41,100,9,1,4,11,2004,4,90,2,2,4156.58
55,71.25,15,1,4,11,2004,4,90,2,4,3918.75
23,100,3,1,4,12,2004,4,90,1,1,2352.67
24,45.39,14,1,4,12,2004,4,90,1,3,1089.36
32,84.41,15,1,1,1,2005,4,90,1,2,2701.12
29,85.76,13,5,1,3,2005,4,90,1,2,2487.04
36,100,7,1,1,3,2005,4,90,2,2,3910.32
46,87.8,5,1,2,4,2005,4,90,2,1,4038.8
32,95.95,4,3,2,5,2005,4,90,2,3,3070.4
34,100,9,1,1,2,2003,5,99,2,2,3763.46
24,100,15,1,2,4,2003,5,99,1,3,2584.8
40,100,1,1,2,6,2003,5,99,2,1,4427.6
26,82.77,4,1,3,8,2003,5,99,1,1,2152.02
20,100,2,1,4,10,2003,5,99,1,2,2353.4
31,100,16,1,4,10,2003,5,99,2,1,3431.39
22,87.75,1,1,4,11,2003,5,99,1,2,1930.5
42,100,1,1,4,11,2003,5,99,2,4,4774.56
26,99.72,14,1,1,1,2004,5,99,1,4,2592.72
37,87.75,1,1,1,2,2004,5,99,2,1,3246.75
38,88.75,10,1,2,4,2004,5,99,2,1,3372.5
35,100,11,1,2,5,2004,5,99,2,1,3909.15
33,90.75,6,4,2,6,2004,5,99,1,2,2994.75
39,100,16,1,3,7,2004,5,99,2,2,4472.52
45,100,8,1,3,8,2004,5,99,2,2,4576.95
24,100,4,1,3,9,2004,5,99,1,2,2441.04
35,88.75,14,1,4,10,2004,5,99,2,1,3106.25
23,100,6,1,4,11,2004,5,99,1,2,2706.41
37,100,10,1,4,11,2004,5,99,2,2,4021.53
55,87.75,7,1,4,11,2004,5,99,2,2,4826.25
49,100,2,1,4,12,2004,5,99,2,1,4935.28
26,100,9,1,4,12,2004,5,99,1,3,2754.7
33,100,1,1,1,2,2005,5,99,2,2,3856.71
37,83.84,14,5,1,3,2005,5,99,2,2,3102.08
22,86.76,8,1,1,3,2005,5,99,1,2,1908.72
85,88.75,10,6,2,4,2005,5,99,3,1,7543.75
22,100,11,1,2,5,2005,5,99,1,2,2457.18
31,65.77,3,1,1,2,2003,4,72,1,2,2038.87
38,65.77,12,1,2,4,2003,4,72,1,2,2499.26
45,85.29,3,1,2,6,2003,4,72,2,2,3838.05
31,85.29,16,1,3,8,2003,4,72,1,1,2643.99
36,64.33,1,1,4,10,2003,4,72,1,1,2315.88
46,70.11,10,4,4,10,2003,4,72,2,2,3225.06
32,76.62,1,1,4,11,2003,4,72,1,2,2451.84
39,57.82,1,1,4,11,2003,4,72,1,1,2254.98
50,78.79,7,1,4,11,2003,4,72,2,2,3939.5
46,74.45,1,1,1,1,2004,4,72,2,2,3424.7
36,80.95,13,1,1,2,2004,4,72,1,1,2914.2
29,82.4,1,1,1,3,2004,4,72,1,1,2389.6
32,75.89,4,4,2,5,2004,4,72,1,1,2428.48
44,68.67,2,1,2,6,2004,4,72,2,1,3021.48
42,62.16,5,1,3,7,2004,4,72,1,2,2610.72
47,65.77,7,1,3,8,2004,4,72,2,1,3091.19
44,58.55,2,1,3,9,2004,4,72,1,1,2576.2
43,75.17,1,1,4,10,2004,4,72,2,2,3232.31
48,74.45,18,1,4,11,2004,4,72,2,2,3573.6
21,96.31,1,5,4,11,2004,4,72,1,2,2022.51
50,74.35,9,1,4,11,2004,4,72,2,4,3717.5
29,75.35,12,1,4,12,2004,4,72,1,2,2185.15
41,70.33,16,1,1,1,2005,4,72,1,2,2883.53
37,100,10,5,1,3,2005,4,72,2,2,5017.57
22,66.5,4,1,1,3,2005,4,72,1,2,1463
31,75.89,4,6,2,5,2005,4,72,1,1,2352.59
42,100,6,1,1,1,2003,2,101,2,2,4460.82
42,100,10,1,2,4,2003,2,101,2,2,4758.18
45,100,6,1,2,5,2003,2,101,2,2,4597.2
36,100,6,1,3,7,2003,2,101,2,1,4114.8
20,100,3,1,3,9,2003,2,101,1,4,2104
39,81.93,4,5,4,10,2003,2,101,2,2,3195.27
42,85.98,11,1,4,11,2003,2,101,2,2,3611.16
23,86.99,3,1,4,11,2003,2,101,1,1,2000.77
26,89.01,6,1,4,11,2003,2,101,1,2,2314.26
33,100,1,1,4,12,2003,2,101,2,1,3871.89
31,88,6,1,1,2,2004,2,101,1,3,2728
50,100,11,1,1,3,2004,2,101,2,1,5614
44,100,4,1,2,5,2004,2,101,2,1,4628.8
45,80.92,1,1,2,6,2004,2,101,2,4,3641.4
46,88,4,1,3,7,2004,2,101,2,3,4048
27,85.98,11,1,3,8,2004,2,101,1,1,2321.46
28,100,6,1,3,9,2004,2,101,2,2,3256.96
40,100,1,1,4,10,2004,2,101,2,2,4208
30,99.13,9,1,4,10,2004,2,101,1,1,2973.9
34,100,5,1,4,11,2004,2,101,2,1,4248.3
46,100,2,1,4,11,2004,2,101,3,2,9558.8
32,82.83,7,1,4,11,2004,2,101,1,2,2650.56
27,100,3,1,4,12,2004,2,101,2,2,3761.37
34,100,3,1,1,1,2005,2,101,2,1,4301.34
34,54.84,9,1,1,2,2005,2,101,1,1,1864.56
34,100,4,1,2,5,2005,2,101,2,1,3576.8
46,80.92,1,2,2,5,2005,2,101,2,2,3722.32
32,100,1,1,1,2,2003,5,118,2,2,3986.56
24,100,7,1,2,4,2003,5,118,2,3,3417.12
27,99.67,2,1,2,6,2003,5,118,1,2,2691.09
20,100,13,1,3,8,2003,5,118,1,1,2752.6
36,100,8,1,4,10,2003,5,118,2,1,4527.72
29,100,8,1,4,11,2003,5,118,2,2,3957.05
25,100,6,1,1,1,2004,5,118,1,4,2818
29,100,8,1,1,2,2004,5,118,2,3,3199.86
25,96.11,2,1,2,4,2004,5,118,1,1,2402.75
44,100,3,1,2,5,2004,5,118,2,1,6055.72
47,100,9,1,2,6,2004,5,118,2,1,5465.16
48,100,8,1,3,7,2004,5,118,2,2,6378.72
45,100,13,1,3,8,2004,5,118,2,1,5392.8
35,100,3,1,3,9,2004,5,118,2,2,3986.5
31,100,6,1,4,10,2004,5,118,2,1,4009.23
50,100,8,1,4,11,2004,5,118,3,1,7119
33,100,11,1,4,11,2004,5,118,2,2,4072.2
29,100,6,1,4,11,2004,5,118,2,2,4094.51
48,68.8,4,1,4,12,2004,5,118,2,1,3302.4
44,72.42,5,1,4,12,2004,5,118,2,3,3186.48
25,66.73,10,1,1,2,2005,5,118,1,2,1668.25
50,100,3,1,1,3,2005,5,118,3,1,7154.5
23,100,9,1,1,3,2005,5,118,1,2,2810.83
21,96.11,2,6,2,4,2005,5,118,1,1,2018.31
41,100,3,1,2,5,2005,5,118,2,2,5642.83
44,74.4,8,1,1,2,2003,5,80,2,2,3273.6
43,76,14,1,2,4,2003,5,80,2,3,3268
28,96,3,1,3,8,2003,5,80,1,1,2688
43,86.4,1,1,4,10,2003,5,80,2,2,3715.2
48,96,15,1,4,10,2003,5,80,2,1,4608
38,82.4,3,1,4,12,2003,5,80,2,1,3131.2
31,86.4,13,1,1,1,2004,5,80,1,4,2678.4
26,67.2,15,1,1,2,2004,5,80,1,3,1747.2
32,92,9,1,2,4,2004,5,80,1,1,2944
44,67.2,10,1,2,5,2004,5,80,1,1,2956.8
27,76,5,4,2,6,2004,5,80,1,2,2052
43,73.6,15,1,3,7,2004,5,80,2,2,3164.8
25,69.6,7,1,3,8,2004,5,80,1,2,1740
22,80.8,3,1,3,9,2004,5,80,1,2,1777.6
21,87.2,13,1,4,10,2004,5,80,1,1,1831.2
48,75.2,5,1,4,11,2004,5,80,2,2,3609.6
33,64,13,1,4,11,2004,5,80,1,2,2112
34,100,5,1,4,11,2004,5,80,2,2,3644.12
43,81.95,6,1,4,12,2004,5,80,2,1,3523.85
44,100,10,1,4,12,2004,5,80,2,3,5001.92
44,100,11,1,1,2,2005,5,80,2,2,5208.72
32,94.34,17,5,1,3,2005,5,80,2,2,3018.88
29,65.6,10,1,1,3,2005,5,80,1,2,1902.4
77,92,9,6,2,4,2005,5,80,3,1,7084
39,67.2,10,1,2,5,2005,5,80,1,2,2620.8
39,81.14,6,1,1,2,2003,4,100,2,2,3164.46
36,100,1,1,2,4,2003,4,100,2,2,4219.2
42,91.15,6,1,2,6,2003,4,100,2,2,3828.3
21,100,3,1,3,8,2003,4,100,1,1,2334.99
50,88.15,2,1,3,9,2003,4,100,2,2,4407.5
24,100,13,4,4,10,2003,4,100,1,2,2812.8
44,92.16,4,1,4,11,2003,4,100,2,2,4055.04
37,100,4,1,4,11,2003,4,100,2,1,3891.66
27,92.16,10,1,4,11,2003,4,100,1,2,2488.32
37,100,4,1,1,1,2004,4,100,2,2,4447.4
38,100,16,1,1,2,2004,4,100,2,1,4187.22
48,96.16,1,1,1,3,2004,4,100,2,2,4615.68
30,100,7,4,2,5,2004,4,100,2,1,3245.4
25,88.15,5,1,2,6,2004,4,100,1,1,2203.75
40,86.15,8,1,3,7,2004,4,100,2,2,3446
22,88.15,10,1,3,8,2004,4,100,1,1,1939.3
34,100,5,1,3,9,2004,4,100,2,1,3473.78
32,90.15,4,1,4,10,2004,4,100,1,2,2884.8
31,86.15,3,1,4,10,2004,4,100,1,2,2670.65
43,80,2,5,4,11,2004,4,100,2,2,3440
31,89.38,1,1,4,11,2004,4,100,1,1,2770.78
31,77.34,13,1,4,12,2004,4,100,1,2,2397.54
34,96.34,2,1,1,1,2005,4,100,2,2,3275.56
45,92.08,2,5,1,3,2005,4,100,2,2,4143.6
48,100,3,1,1,3,2005,4,100,2,2,5192.64
28,100,7,6,2,5,2005,4,100,2,1,3029.04
22,100,7,1,1,2,2003,4,99,1,2,2556.18
45,83.42,1,1,2,4,2003,4,99,2,4,3753.9
30,85.41,7,1,2,6,2003,4,99,1,2,2562.3
38,85.41,4,1,3,8,2003,4,99,2,1,3245.58
20,100,3,1,3,9,2003,4,99,1,2,2204.6
28,100,14,4,4,10,2003,4,99,2,2,3003
24,100,5,1,4,11,2003,4,99,1,2,2526.48
22,79.45,5,1,4,11,2003,4,99,1,1,1747.9
35,93.35,11,1,4,11,2003,4,99,2,2,3267.25
33,85.41,5,1,1,1,2004,4,99,1,2,2818.53
31,95.34,17,1,1,2,2004,4,99,1,1,2955.54
35,82.43,2,1,1,3,2004,4,99,1,2,2885.05
35,90.37,8,4,2,5,2004,4,99,2,1,3162.95
50,81.43,6,1,2,6,2004,4,99,2,1,4071.5
26,100,9,1,3,7,2004,4,99,1,2,2969.46
38,89.38,11,1,3,8,2004,4,99,2,1,3396.44
45,100,1,1,3,9,2004,4,99,2,1,4692.6
30,100,5,1,4,10,2004,4,99,2,2,3515.7
37,91.37,4,1,4,10,2004,4,99,2,2,3380.69
37,86.61,3,5,4,11,2004,4,99,2,2,3204.57
36,71.89,7,1,4,11,2004,4,99,1,1,2588.04
25,100,16,1,4,12,2004,4,99,1,2,2854.75
37,100,8,1,1,1,2005,4,99,2,2,4025.6
30,95.48,3,5,1,3,2005,4,99,1,2,2864.4
36,100,2,1,1,3,2005,4,99,2,2,3789.72
27,90.37,8,6,2,5,2005,4,99,1,1,2439.99
48,61.44,10,1,1,2,2003,5,74,1,2,2949.12
26,59.22,1,1,2,4,2003,5,74,1,2,1539.72
26,85.13,2,1,2,6,2003,5,74,1,1,2213.38
34,85.87,5,1,3,8,2003,5,74,1,1,2919.58
44,85.87,3,1,4,10,2003,5,74,2,2,3778.28
39,82.91,17,1,4,10,2003,5,74,2,1,3233.49
45,76.25,2,1,4,11,2003,5,74,2,2,3431.25
40,63.67,2,1,4,11,2003,5,74,1,4,2546.8
42,70.33,15,1,1,1,2004,5,74,1,4,2953.86
43,74.03,2,1,1,2,2004,5,74,2,1,3183.29
34,72.55,11,1,2,4,2004,5,74,1,1,2466.7
38,62.19,12,1,2,5,2004,5,74,1,1,2363.22
35,71.07,7,4,2,6,2004,5,74,1,2,2487.45
31,72.55,17,1,3,7,2004,5,74,1,2,2249.05
32,64.41,9,1,3,8,2004,5,74,1,2,2061.12
47,86.62,5,1,3,9,2004,5,74,2,2,4071.14
39,68.11,15,1,4,10,2004,5,74,1,1,2656.29
44,62.19,7,1,4,11,2004,5,74,1,2,2736.36
39,85.87,12,1,4,11,2004,5,74,2,2,3348.93
50,57.86,8,1,4,11,2004,5,74,1,4,2893
22,75.51,1,1,4,12,2004,5,74,1,1,1661.22
35,100,11,1,4,12,2004,5,74,2,3,4277.35
45,55.62,17,1,1,1,2005,5,74,1,2,2502.9
44,86.4,15,5,1,3,2005,5,74,2,2,3801.6
36,87.36,12,1,1,3,2005,5,74,2,2,3144.96
28,72.55,11,6,2,4,2005,5,74,1,1,2031.4
43,62.19,12,1,2,5,2005,5,74,1,2,2674.17
48,52.64,15,1,1,2,2003,5,49,1,2,2526.72
28,48.17,6,1,2,4,2003,5,49,1,2,1348.76
21,41.71,7,1,2,6,2003,5,49,1,1,875.91
37,50.65,10,1,3,8,2003,5,49,1,1,1874.05
34,49.16,8,1,4,10,2003,5,49,1,2,1671.44
40,41.71,4,4,4,10,2003,5,49,1,2,1668.4
45,51.15,7,1,4,11,2003,5,49,1,2,2301.75
28,52.14,4,1,4,11,2003,5,49,1,2,1459.92
29,41.71,1,1,4,11,2003,5,49,1,2,1209.59
48,44.69,3,1,1,1,2004,5,49,1,1,2145.12
31,45.69,7,1,1,2,2004,5,49,1,1,1416.39
32,57.61,3,1,2,5,2004,5,49,1,1,1843.52
21,57.11,12,4,2,6,2004,5,49,1,2,1199.31
32,58.6,4,1,3,7,2004,5,49,1,1,1875.2
43,57.61,1,1,3,8,2004,5,49,1,1,2477.23
21,45.19,10,1,3,9,2004,5,49,1,2,948.99
34,53.63,4,1,4,10,2004,5,49,1,1,1823.42
34,43.7,12,1,4,11,2004,5,49,1,2,1485.8
44,86.13,8,1,4,11,2004,5,49,2,1,3789.72
27,76.31,6,1,4,11,2004,5,49,1,4,2060.37
49,52.64,4,1,4,12,2004,5,49,1,1,2579.36
23,95.2,12,1,4,12,2004,5,49,1,3,2189.6
25,64.97,9,1,1,1,2005,5,49,1,2,1624.25
50,87.15,16,5,1,3,2005,5,49,2,2,4357.5
34,40.22,1,1,1,3,2005,5,49,1,2,1367.48
20,56.12,4,1,2,4,2005,5,49,1,1,1122.4
42,57.61,3,3,2,5,2005,5,49,1,3,2419.62
25,56.78,8,1,1,2,2003,4,54,1,2,1419.5
50,43.68,2,1,2,4,2003,4,54,1,4,2184
32,64.97,8,1,2,6,2003,4,54,1,2,2079.04
39,44.23,5,1,3,8,2003,4,54,1,1,1724.97
50,60.06,4,1,3,9,2003,4,54,2,2,3003
38,48.59,15,4,4,10,2003,4,54,1,2,1846.42
40,50.23,6,1,4,11,2003,4,54,1,2,2009.2
28,64.43,6,1,4,11,2003,4,54,1,1,1804.04
42,50.23,12,1,4,11,2003,4,54,1,2,2109.66
42,63.88,6,1,1,1,2004,4,54,1,2,2682.96
36,63.34,18,1,1,2,2004,4,54,1,1,2280.24
24,49.69,3,1,1,3,2004,4,54,1,2,1192.56
23,65.52,9,4,2,5,2004,4,54,1,1,1506.96
29,50.78,7,1,2,6,2004,4,54,1,1,1472.62
37,45.86,10,1,3,7,2004,4,54,1,2,1696.82
33,51.32,12,1,3,8,2004,4,54,1,1,1693.56
32,60.06,1,1,3,9,2004,4,54,1,2,1921.92
35,59.51,6,1,4,10,2004,4,54,1,2,2082.85
40,55.69,5,1,4,10,2004,4,54,1,2,2227.6
37,86.74,4,5,4,11,2004,4,54,2,2,3209.38
42,97.16,5,1,4,11,2004,4,54,2,1,4080.72
20,100,15,1,4,12,2004,4,54,1,2,2244.4
29,100,1,1,1,1,2005,4,54,2,2,3978.51
43,100,4,5,1,3,2005,4,54,2,2,5417.57
34,62.24,1,1,1,3,2005,4,54,1,2,2116.16
47,65.52,9,6,2,5,2005,4,54,2,1,3079.44
